,diff,y,x,band,spatial_ref,elevation_rema,geometry,index_icesat2,latitude,longitude,velocity,date,elevation_icesat2,dist
387101,1.4845771789550781,-1861366.2897959184,1847240.545308741,1,0,24.737123,POINT (1847240.545308741 -1861366.2897959184),1110949,-66.19857744868716,135.2183908564771,,2022-01-09,26.22170066833496,23.785424050746887
387102,1.376779556274414,-1861366.2897959184,1847270.0176423418,1,0,24.844921,POINT (1847270.0176423418 -1861366.2897959184),1110949,-66.19857744868716,135.2183908564771,,2022-01-09,26.22170066833496,28.193669525304955
387284,1.1882133483886719,-1861366.2897959184,1852633.9823576584,1,0,44.182163,POINT (1852633.9823576584 -1861366.2897959184),1047676,-66.16524527759607,135.1342434151232,,2022-01-09,45.37037658691406,21.7129433239848
387285,1.0962905883789062,-1861366.2897959184,1852663.4546912592,1,0,44.274086,POINT (1852663.4546912592 -1861366.2897959184),1047676,-66.16524527759607,135.1342434151232,,2022-01-09,45.37037658691406,23.721326429779044
387286,0.9726028442382812,-1861366.2897959184,1852692.9270248597,1,0,44.335266,POINT (1852692.9270248597 -1861366.2897959184),1047677,-66.16471234506267,135.13410599634324,,2022-01-09,45.30786895751953,21.14461106996202
388348,1.3624076843261719,-1861396.8285714285,1847240.545308741,1,0,24.859293,POINT (1847240.545308741 -1861396.8285714285),1110949,-66.19857744868716,135.2183908564771,,2022-01-09,26.22170066833496,14.33613041942697
388349,1.2869873046875,-1861396.8285714285,1847270.0176423418,1,0,24.934713,POINT (1847270.0176423418 -1861396.8285714285),1110949,-66.19857744868716,135.2183908564771,,2022-01-09,26.22170066833496,20.848530869849807
388533,1.1502227783203125,-1861396.8285714285,1852692.9270248597,1,0,44.157646,POINT (1852692.9270248597 -1861396.8285714285),1047677,-66.16471234506267,135.13410599634324,,2022-01-09,45.30786895751953,9.524206821673209
388534,1.0643539428710938,-1861396.8285714285,1852722.3993584604,1,0,44.243515,POINT (1852722.3993584604 -1861396.8285714285),1047677,-66.16471234506267,135.13410599634324,,2022-01-09,45.30786895751953,29.705796440638995
389596,1.2016315460205078,-1861427.3673469387,1847270.0176423418,1,0,25.04831,POINT (1847270.0176423418 -1861427.3673469387),1110951,-66.19804309855223,135.21829557122484,,2022-01-09,26.249940872192383,27.114051580578206
389597,1.3312530517578125,-1861427.3673469387,1847299.4899759423,1,0,24.918688,POINT (1847299.4899759423 -1861427.3673469387),1110951,-66.19804309855223,135.21829557122484,,2022-01-09,26.249940872192383,2.358329150899354
389781,-7.022808074951172,-1861427.3673469387,1852722.3993584604,1,0,43.971737,POINT (1852722.3993584604 -1861427.3673469387),1047678,-66.16417990699235,135.13395678086883,,2022-01-09,36.94892883300781,19.345263287669976
389782,-7.175209045410156,-1861427.3673469387,1852751.871692061,1,0,44.124138,POINT (1852751.871692061 -1861427.3673469387),1047678,-66.16417990699235,135.13395678086883,,2022-01-09,36.94892883300781,10.436634674118771
390845,1.343545913696289,-1861457.9061224489,1847328.962309543,1,0,24.847977,POINT (1847328.962309543 -1861457.9061224489),1110953,-66.19751294300451,135.21808903781846,,2022-01-09,26.1915225982666,18.020701222231413
390846,1.472024917602539,-1861457.9061224489,1847358.4346431436,1,0,24.719498,POINT (1847358.4346431436 -1861457.9061224489),1110953,-66.19751294300451,135.21808903781846,,2022-01-09,26.1915225982666,13.42757197167906
391030,0.9761848449707031,-1861457.9061224489,1852781.3440256617,1,0,43.76612,POINT (1852781.3440256617 -1861457.9061224489),1047679,-66.16364817299412,135.13379698589713,,2022-01-09,44.742305755615234,9.396808967428283
391031,1.0320549011230469,-1861457.9061224489,1852810.8163592622,1,0,43.71025,POINT (1852810.8163592622 -1861457.9061224489),1047679,-66.16364817299412,135.13379698589713,,2022-01-09,44.742305755615234,22.0504269502245
392093,1.5074787139892578,-1861488.4448979592,1847358.4346431436,1,0,24.684044,POINT (1847358.4346431436 -1861488.4448979592),1110953,-66.19751294300451,135.21808903781846,,2022-01-09,26.1915225982666,27.963404429911442
392094,1.4135475158691406,-1861488.4448979592,1847387.9069767443,1,0,24.609646,POINT (1847387.9069767443 -1861488.4448979592),1110955,-66.19698002504984,135.21793788639135,,2022-01-09,26.023193359375,14.058300432371109
392095,1.4537944793701172,-1861488.4448979592,1847417.3793103448,1,0,24.569399,POINT (1847417.3793103448 -1861488.4448979592),1110955,-66.19698002504984,135.21793788639135,,2022-01-09,26.023193359375,27.04438604191232
392277,1.2726554870605469,-1861488.4448979592,1852781.3440256617,1,0,43.46965,POINT (1852781.3440256617 -1861488.4448979592),1047679,-66.16364817299412,135.13379698589713,,2022-01-09,44.742305755615234,26.80285425131548
392278,0.9102706909179688,-1861488.4448979592,1852810.8163592622,1,0,43.438705,POINT (1852810.8163592622 -1861488.4448979592),1047680,-66.16311572056408,135.13364777019166,,2022-01-09,44.348976135253906,28.71049154596965
392279,1.027587890625,-1861488.4448979592,1852840.288692863,1,0,43.32139,POINT (1852840.288692863 -1861488.4448979592),1047680,-66.16311572056408,135.13364777019166,,2022-01-09,44.348976135253906,12.848003337165528
393341,1.3596668243408203,-1861518.9836734694,1847387.9069767443,1,0,24.663527,POINT (1847387.9069767443 -1861518.9836734694),1110955,-66.19698002504984,135.21793788639135,,2022-01-09,26.023193359375,18.569673528151647
393342,1.452493667602539,-1861518.9836734694,1847417.3793103448,1,0,24.5707,POINT (1847417.3793103448 -1861518.9836734694),1110955,-66.19698002504984,135.21793788639135,,2022-01-09,26.023193359375,29.641116380448832
393343,1.3074722290039062,-1861518.9836734694,1847446.8516439456,1,0,24.58802,POINT (1847446.8516439456 -1861518.9836734694),1110957,-66.19644792173143,135.21778725444653,,2022-01-09,25.895492553710938,21.09490854000071
393526,1.2673721313476562,-1861518.9836734694,1852840.288692863,1,0,43.081604,POINT (1852840.288692863 -1861518.9836734694),1047680,-66.16311572056408,135.13364777019166,,2022-01-09,44.348976135253906,18.53526785602799
393527,1.0522918701171875,-1861518.9836734694,1852869.7610264635,1,0,43.053898,POINT (1852869.7610264635 -1861518.9836734694),1047681,-66.16258342221609,135.13349930955346,,2022-01-09,44.1061897277832,24.412598857996304
393528,1.0127449035644531,-1861518.9836734694,1852899.2333600642,1,0,43.093445,POINT (1852899.2333600642 -1861518.9836734694),1047681,-66.16258342221609,135.13349930955346,,2022-01-09,44.1061897277832,24.879774180443977
394589,1.3636798858642578,-1861549.5224489796,1847417.3793103448,1,0,24.531813,POINT (1847417.3793103448 -1861549.5224489796),1110957,-66.19644792173143,135.21778725444653,,2022-01-09,25.895492553710938,25.713412651321345
394590,1.5071392059326172,-1861549.5224489796,1847446.8516439456,1,0,24.388353,POINT (1847446.8516439456 -1861549.5224489796),1110957,-66.19644792173143,135.21778725444653,,2022-01-09,25.895492553710938,11.862725583580563
394774,1.1255950927734375,-1861549.5224489796,1852869.7610264635,1,0,42.980595,POINT (1852869.7610264635 -1861549.5224489796),1047681,-66.16258342221609,135.13349930955346,,2022-01-09,44.1061897277832,17.947859231348563
394775,1.0192832946777344,-1861549.5224489796,1852899.2333600642,1,0,43.086906,POINT (1852899.2333600642 -1861549.5224489796),1047681,-66.16258342221609,135.13349930955346,,2022-01-09,44.1061897277832,18.57831615773475
394776,0.9757652282714844,-1861549.5224489796,1852928.705693665,1,0,43.04975,POINT (1852928.705693665 -1861549.5224489796),1047682,-66.1620510916064,135.1333514406991,,2022-01-09,44.025516510009766,27.319737217065427
395838,1.3261070251464844,-1861580.0612244897,1847476.323977546,1,0,24.398571,POINT (1847476.323977546 -1861580.0612244897),1110959,-66.19591621894294,135.2176371217187,,2022-01-09,25.72467803955078,12.28067670013195
395839,1.282369613647461,-1861580.0612244897,1847505.7963111468,1,0,24.442308,POINT (1847505.7963111468 -1861580.0612244897),1110959,-66.19591621894294,135.2176371217187,,2022-01-09,25.72467803955078,17.782046399000006
396023,0.9701995849609375,-1861580.0612244897,1852928.705693665,1,0,43.055317,POINT (1852928.705693665 -1861580.0612244897),1047682,-66.1620510916064,135.1333514406991,,2022-01-09,44.025516510009766,4.343565708219986
396024,0.9090766906738281,-1861580.0612244897,1852958.1780272655,1,0,43.11644,POINT (1852958.1780272655 -1861580.0612244897),1047682,-66.1620510916064,135.1333514406991,,2022-01-09,44.025516510009766,26.92783596577779
397087,1.2684249877929688,-1861610.5999999999,1847535.2686447476,1,0,24.57294,POINT (1847535.2686447476 -1861610.5999999999),1110961,-66.19538474565438,135.21747423916003,,2022-01-09,25.841365814208984,4.092298571509637
397088,1.1154708862304688,-1861610.5999999999,1847564.740978348,1,0,24.725895,POINT (1847564.740978348 -1861610.5999999999),1110961,-66.19538474565438,135.21747423916003,,2022-01-09,25.841365814208984,29.06232268076622
397271,1.41387939453125,-1861610.5999999999,1852958.1780272655,1,0,42.962486,POINT (1852958.1780272655 -1861610.5999999999),1047683,-66.16151856853914,135.13320199948578,,2022-01-09,44.376365661621094,21.092347871009373
397272,1.227874755859375,-1861610.5999999999,1852987.6503608662,1,0,43.14849,POINT (1852987.6503608662 -1861610.5999999999),1047683,-66.16151856853914,135.13320199948578,,2022-01-09,44.376365661621094,9.652485941881334
398334,1.1430168151855469,-1861641.1387755102,1847535.2686447476,1,0,24.698349,POINT (1847535.2686447476 -1861641.1387755102),1110961,-66.19538474565438,135.21747423916003,,2022-01-09,25.841365814208984,26.51429708812454
398335,1.4304790496826172,-1861641.1387755102,1847564.740978348,1,0,24.775238,POINT (1847564.740978348 -1861641.1387755102),1110963,-66.19485192298544,135.21733427104658,,2022-01-09,26.205717086791992,21.778752810036707
398336,1.3248481750488281,-1861641.1387755102,1847594.2133119488,1,0,24.880869,POINT (1847594.2133119488 -1861641.1387755102),1110963,-66.19485192298544,135.21733427104658,,2022-01-09,26.205717086791992,16.277442744321572
398519,1.1814651489257812,-1861641.1387755102,1852987.6503608662,1,0,43.1949,POINT (1852987.6503608662 -1861641.1387755102),1047683,-66.16151856853914,135.13320199948578,,2022-01-09,44.376365661621094,27.918123382525987
398520,0.9032554626464844,-1861641.1387755102,1853017.1226944667,1,0,43.141487,POINT (1853017.1226944667 -1861641.1387755102),1047684,-66.16098663743324,135.13304265733132,,2022-01-09,44.044742584228516,14.548040143265409
398521,1.06683349609375,-1861641.1387755102,1853046.5950280675,1,0,42.97791,POINT (1853046.5950280675 -1861641.1387755102),1047684,-66.16098663743324,135.13304265733132,,2022-01-09,44.044742584228516,22.86955658692225
399582,1.2677574157714844,-1861671.6775510204,1847564.740978348,1,0,24.93796,POINT (1847564.740978348 -1861671.6775510204),1110963,-66.19485192298544,135.21733427104658,,2022-01-09,26.205717086791992,26.164873105361508
399583,1.0413799285888672,-1861671.6775510204,1847594.2133119488,1,0,25.164337,POINT (1847594.2133119488 -1861671.6775510204),1110963,-66.19485192298544,135.21733427104658,,2022-01-09,26.205717086791992,21.800037911748117
399584,1.1754207611083984,-1861671.6775510204,1847623.6856455493,1,0,25.354488,POINT (1847623.6856455493 -1861671.6775510204),1110965,-66.1943192114878,135.2171844420733,,2022-01-09,26.529909133911133,20.43056434754522
399585,1.1041908264160156,-1861671.6775510204,1847653.15797915,1,0,25.425718,POINT (1847653.15797915 -1861671.6775510204),1110965,-66.1943192114878,135.2171844420733,,2022-01-09,26.529909133911133,29.8274310452764
399767,1.14752197265625,-1861671.6775510204,1853017.1226944667,1,0,42.89722,POINT (1853017.1226944667 -1861671.6775510204),1047684,-66.16098663743324,135.13304265733132,,2022-01-09,44.044742584228516,21.653777527392325
399768,1.272491455078125,-1861671.6775510204,1853046.5950280675,1,0,42.77225,POINT (1853046.5950280675 -1861671.6775510204),1047684,-66.16098663743324,135.13304265733132,,2022-01-09,44.044742584228516,27.93308482209185
399769,0.8917655944824219,-1861671.6775510204,1853076.067361668,1,0,42.472874,POINT (1853076.067361668 -1861671.6775510204),1047685,-66.16045434263984,135.1328933236888,,2022-01-09,43.36463928222656,18.552703766034874
400831,1.1172237396240234,-1861702.2163265306,1847623.6856455493,1,0,25.412685,POINT (1847623.6856455493 -1861702.2163265306),1110965,-66.1943192114878,135.2171844420733,,2022-01-09,26.529909133911133,13.103287180396702
400832,0.9866294860839844,-1861702.2163265306,1847653.15797915,1,0,25.54328,POINT (1847653.15797915 -1861702.2163265306),1110965,-66.1943192114878,135.2171844420733,,2022-01-09,26.529909133911133,25.376442188247765
400833,1.4029693603515625,-1861702.2163265306,1847682.6303127506,1,0,25.774435,POINT (1847682.6303127506 -1861702.2163265306),1110967,-66.19378692388901,135.21703423836618,,2022-01-09,27.177404403686523,27.150614028376694
401015,0.8306007385253906,-1861702.2163265306,1853046.5950280675,1,0,42.53404,POINT (1853046.5950280675 -1861702.2163265306),1047685,-66.16045434263984,135.1328933236888,,2022-01-09,43.36463928222656,29.937088243878986
401016,1.1504592895507812,-1861702.2163265306,1853076.067361668,1,0,42.21418,POINT (1853076.067361668 -1861702.2163265306),1047685,-66.16045434263984,135.1328933236888,,2022-01-09,43.36463928222656,12.283681912316958
401018,0.889190673828125,-1861702.2163265306,1853135.0120288692,1,0,41.573425,POINT (1853135.0120288692 -1861702.2163265306),1047686,-66.15992154845694,135.13275533924465,,2022-01-09,42.462615966796875,29.70556257544885
402079,1.4355640411376953,-1861732.7551020407,1847653.15797915,1,0,25.74184,POINT (1847653.15797915 -1861732.7551020407),1110967,-66.19378692388901,135.21703423836618,,2022-01-09,27.177404403686523,24.906998502512728
402080,1.1822891235351562,-1861732.7551020407,1847682.6303127506,1,0,25.995115,POINT (1847682.6303127506 -1861732.7551020407),1110967,-66.19378692388901,135.21703423836618,,2022-01-09,27.177404403686523,6.18668713281949
402264,0.9687232971191406,-1861732.7551020407,1853105.5396952687,1,0,41.493893,POINT (1853105.5396952687 -1861732.7551020407),1047686,-66.15992154845694,135.13275533924465,,2022-01-09,42.462615966796875,16.097832738849075
402265,1.436492919921875,-1861732.7551020407,1853135.0120288692,1,0,41.026123,POINT (1853135.0120288692 -1861732.7551020407),1047686,-66.15992154845694,135.13275533924465,,2022-01-09,42.462615966796875,14.618217557161246
403328,1.0970077514648438,-1861763.293877551,1847712.1026463513,1,0,26.398067,POINT (1847712.1026463513 -1861763.293877551),1110969,-66.19325476586812,135.21688342504922,,2022-01-09,27.495075225830078,13.51382428314037
403329,0.9197616577148438,-1861763.293877551,1847741.5749799518,1,0,26.575314,POINT (1847741.5749799518 -1861763.293877551),1110969,-66.19325476586812,135.21688342504922,,2022-01-09,27.495075225830078,16.818157822203887
403513,1.061187744140625,-1861763.293877551,1853164.48436247,1,0,40.0851,POINT (1853164.48436247 -1861763.293877551),1047687,-66.15938944409301,135.1326068094132,,2022-01-09,41.14628601074219,4.978004888485352
403514,1.735748291015625,-1861763.293877551,1853193.9566960707,1,0,39.410538,POINT (1853193.9566960707 -1861763.293877551),1047687,-66.15938944409301,135.1326068094132,,2022-01-09,41.14628601074219,25.73443046723603
404575,0.9961414337158203,-1861793.8326530613,1847712.1026463513,1,0,26.498934,POINT (1847712.1026463513 -1861793.8326530613),1110969,-66.19325476586812,135.21688342504922,,2022-01-09,27.495075225830078,29.960874359725494
404577,1.2902984619140625,-1861793.8326530613,1847771.0473135526,1,0,26.836058,POINT (1847771.0473135526 -1861793.8326530613),1110971,-66.19272253521957,135.216732606518,,2022-01-09,28.12635612487793,11.055025307082143
404760,1.6260833740234375,-1861793.8326530613,1853164.48436247,1,0,39.520203,POINT (1853164.48436247 -1861793.8326530613),1047687,-66.15938944409301,135.1326068094132,,2022-01-09,41.14628601074219,27.750598085296655
404761,0.3518867492675781,-1861793.8326530613,1853193.9566960707,1,0,38.83282,POINT (1853193.9566960707 -1861793.8326530613),1047688,-66.15885686440674,135.1324583857412,,2022-01-09,39.18470764160156,24.233152443619087
404762,0.9354972839355469,-1861793.8326530613,1853223.4290296712,1,0,38.24921,POINT (1853223.4290296712 -1861793.8326530613),1047688,-66.15885686440674,135.1324583857412,,2022-01-09,39.18470764160156,12.975523337708243
405824,1.3474578857421875,-1861824.3714285714,1847771.0473135526,1,0,26.778898,POINT (1847771.0473135526 -1861824.3714285714),1110971,-66.19272253521957,135.216732606518,,2022-01-09,28.12635612487793,19.636315488859868
405825,1.2448844909667969,-1861824.3714285714,1847800.5196471533,1,0,27.053522,POINT (1847800.5196471533 -1861824.3714285714),1110973,-66.19219006707948,135.21658169748372,,2022-01-09,28.29840660095215,26.710266427418134
